,index,sub_id,name,interconnect_sub_id,lat,lon,interconnect
2335,2335,2335,WEST HARTFORD 1,2336,41.7233,-72.7507,Eastern
2336,2336,2336,WEST HARTFORD 2,2337,41.6711,-72.7657,Eastern
2337,2337,2337,WETHERSFIELD,2338,41.7535,-72.6338,Eastern
2338,2338,2338,WINDSOR 5,2339,41.8092,-72.66,Eastern
2339,2339,2339,WINDSOR 6,2340,41.8581,-72.6938,Eastern
2340,2340,2340,WINDSOR 7,2341,41.9434,-72.6769,Eastern
2341,2341,2341,WINDSOR 8,2342,41.8763,-72.7678,Eastern
2342,2342,2342,WINDSOR LOCKS 1,2343,41.9726,-72.6412,Eastern
2343,2343,2343,CANAAN 7,2344,41.9833,-73.2406,Eastern
2344,2344,2344,GOSHEN 1,2345,41.8153,-73.272,Eastern
2345,2345,2345,LAKEVILLE 1,2346,41.9177,-73.4072,Eastern
2346,2346,2346,LAKEVILLE 2,2347,42.0086,-73.4076,Eastern
2347,2347,2347,LITCHFIELD 4,2348,41.6916,-73.245,Eastern
2348,2348,2348,LITCHFIELD 5,2349,41.7183,-73.1625,Eastern
2349,2349,2349,NEW HARTFORD 1,2350,41.9363,-73.0249,Eastern
2350,2350,2350,NEW HARTFORD 2,2351,41.8319,-73.0124,Eastern
2351,2351,2351,NEW PRESTON MARBLE DALE,2352,41.6814,-73.3272,Eastern
2352,2352,2352,SHARON 3,2353,41.8598,-73.4609,Eastern
2353,2353,2353,TERRYVILLE,2354,41.7358,-73.0076,Eastern
2354,2354,2354,THOMASTON 1,2355,41.6823,-73.0527,Eastern
2355,2355,2355,TORRINGTON 1,2356,41.8648,-73.1406,Eastern
2356,2356,2356,TORRINGTON 2,2357,41.8499,-73.0925,Eastern
2357,2357,2357,TORRINGTON 3,2358,41.7974,-73.0928,Eastern
2358,2358,2358,TORRINGTON 4,2359,41.776,-73.1509,Eastern
2359,2359,2359,WATERBURY 6,2360,41.4961,-73.1258,Eastern
2360,2360,2360,WATERBURY 7,2361,41.5511,-73.0709,Eastern
2361,2361,2361,WATERTOWN 4,2362,41.667,-73.121,Eastern
2362,2362,2362,WINSTED 1,2363,41.9446,-73.0792,Eastern
2363,2363,2363,WINSTED 2,2364,42.0095,-73.0984,Eastern
2364,2364,2364,WINSTED 3,2365,41.9733,-73.1343,Eastern
2365,2365,2365,WOODBURY 1,2366,41.5877,-73.1968,Eastern
2366,2366,2366,CLINTON 5,2367,41.2646,-72.5663,Eastern
2367,2367,2367,CLINTON 6,2368,41.3899,-72.6172,Eastern
2368,2368,2368,CLINTON 7,2369,41.3645,-72.4655,Eastern
2369,2369,2369,COLCHESTER 6,2370,41.5024,-72.2747,Eastern
2370,2370,2370,COLCHESTER 7,2371,41.5439,-72.3318,Eastern
2371,2371,2371,COLCHESTER 8,2372,41.5823,-72.3611,Eastern
2372,2372,2372,EAST HAMPTON 1,2373,41.5741,-72.5386,Eastern
2373,2373,2373,EAST HAMPTON 2,2374,41.482,-72.479,Eastern
2374,2374,2374,EAST HAMPTON 3,2375,41.5123,-72.4164,Eastern
2375,2375,2375,KILLINGWORTH,2376,41.4119,-72.531,Eastern
2376,2376,2376,MIDDLETOWN 3,2377,41.5446,-72.6421,Eastern
2377,2377,2377,MIDDLETOWN 4,2378,41.4854,-72.6583,Eastern
2378,2378,2378,MIDDLETOWN 5,2379,41.6469,-72.6627,Eastern
2379,2379,2379,MIDDLETOWN 6,2380,41.5336,-72.5259,Eastern
2380,2380,2380,MIDDLETOWN 7,2381,41.6223,-72.6392,Eastern
2381,2381,2381,OLD SAYBROOK 1,2382,41.2983,-72.4982,Eastern
2382,2382,2382,OLD SAYBROOK 2,2383,41.3701,-72.3467,Eastern
2383,2383,2383,OLD SAYBROOK 3,2384,41.2923,-72.3579,Eastern
2384,2384,2384,PORTLAND 11,2385,41.5561,-72.5913,Eastern
2385,2385,2385,WESTBROOK 6,2386,41.3309,-72.5433,Eastern
2386,2386,2386,ANSONIA 1,2387,41.3502,-73.012,Eastern
2387,2387,2387,ANSONIA 2,2388,41.4179,-73.0327,Eastern
2388,2388,2388,BRANFORD 1,2389,41.3923,-72.9132,Eastern
2389,2389,2389,BRANFORD 2,2390,41.2656,-72.7746,Eastern
2390,2390,2390,BRANFORD 3,2391,41.2565,-72.8261,Eastern
2391,2391,2391,BRANFORD 4,2392,41.3314,-72.7716,Eastern
2392,2392,2392,CHESHIRE 1,2393,41.4759,-72.9715,Eastern
2393,2393,2393,CHESHIRE 2,2394,41.4962,-72.9081,Eastern
2394,2394,2394,CHESHIRE 3,2395,41.5965,-72.8568,Eastern
2395,2395,2395,DERBY 2,2396,41.4373,-73.1154,Eastern
2396,2396,2396,EAST HAVEN 1,2397,41.2454,-72.8844,Eastern
2397,2397,2397,EAST HAVEN 2,2398,41.2745,-72.8479,Eastern
2398,2398,2398,GUILFORD 4,2399,41.3538,-72.7768,Eastern
2399,2399,2399,GUILFORD 5,2400,41.347,-72.6984,Eastern
2400,2400,2400,GUILFORD 6,2401,41.3455,-72.616,Eastern
2401,2401,2401,GUILFORD 7,2402,41.4232,-72.6859,Eastern
2402,2402,2402,HAMDEN 1,2403,41.436,-72.8897,Eastern
2403,2403,2403,HAMDEN 2,2404,41.4364,-72.9529,Eastern
2404,2404,2404,HAMDEN 3,2405,41.4632,-72.8227,Eastern
2405,2405,2405,HAMDEN 4,2406,41.4007,-72.9769,Eastern
2406,2406,2406,HAMDEN 5,2407,41.5004,-72.9491,Eastern
2407,2407,2407,HAMDEN 6,2408,41.4,-72.866,Eastern
2408,2408,2408,MADISON 4,2409,41.3131,-72.6316,Eastern
2409,2409,2409,MADISON 5,2410,41.3651,-72.5891,Eastern
2410,2410,2410,MADISON 6,2411,41.3868,-72.683,Eastern
2411,2411,2411,MERIDEN 3,2412,41.6294,-72.7725,Eastern
2412,2412,2412,MERIDEN 4,2413,41.4803,-72.7971,Eastern
2413,2413,2413,MERIDEN 5,2414,41.515,-72.8205,Eastern
2414,2414,2414,MILFORD 14,2415,41.2081,-73.0312,Eastern
2415,2415,2415,MILFORD 15,2416,41.2227,-72.998,Eastern
2416,2416,2416,MILFORD 16,2417,41.2241,-73.0342,Eastern
2417,2417,2417,MILFORD 17,2418,41.3145,-73.0719,Eastern
2418,2418,2418,NAUGATUCK 1,2419,41.4976,-73.0006,Eastern
2419,2419,2419,NAUGATUCK 2,2420,41.506,-73.0152,Eastern
2420,2420,2420,NAUGATUCK 3,2421,41.4679,-73.0826,Eastern
2421,2421,2421,NAUGATUCK 4,2422,41.4777,-73.027,Eastern
2422,2422,2422,NEW HAVEN 4,2423,41.3818,-72.9505,Eastern
2423,2423,2423,NEW HAVEN 5,2424,41.3139,-72.9811,Eastern
2424,2424,2424,NEW HAVEN 6,2425,41.4037,-72.9268,Eastern
2425,2425,2425,NEW HAVEN 7,2426,41.3669,-72.8686,Eastern
2426,2426,2426,NEW HAVEN 8,2427,41.3769,-72.93,Eastern
2427,2427,2427,NEW HAVEN 9,2428,41.2826,-72.9448,Eastern
2428,2428,2428,NEW HAVEN 10,2429,41.3508,-72.9279,Eastern
2429,2429,2429,NEW HAVEN 11,2430,41.3397,-72.9518,Eastern
2430,2430,2430,NEW HAVEN 12,2431,41.2547,-72.8985,Eastern
2431,2431,2431,NEW HAVEN 13,2432,41.3632,-72.9121,Eastern
2432,2432,2432,NEW HAVEN 14,2433,41.2895,-73.0166,Eastern
2433,2433,2433,NEW HAVEN 15,2434,41.3745,-72.9836,Eastern
2434,2434,2434,NEW HAVEN 16,2435,41.3121,-72.942,Eastern
2435,2435,2435,NORTH HAVEN 2,2436,41.43,-72.8571,Eastern
2436,2436,2436,NORTH HAVEN 3,2437,41.3547,-72.8386,Eastern
2437,2437,2437,ORANGE 4,2438,41.2731,-73.0582,Eastern
2438,2438,2438,ORANGE 5,2439,41.2897,-73.0844,Eastern
2439,2439,2439,ORANGE 6,2440,41.366,-73.05,Eastern
2440,2440,2440,PROSPECT 1,2441,41.4455,-73.006,Eastern
2441,2441,2441,SOUTHBURY 1,2442,41.5188,-73.2513,Eastern
2442,2442,2442,SOUTHBURY 2,2443,41.3683,-73.2431,Eastern
2443,2443,2443,SOUTHBURY 3,2444,41.4286,-73.1726,Eastern
2444,2444,2444,SOUTHBURY 4,2445,41.5834,-73.2999,Eastern
2445,2445,2445,WALLINGFORD 4,2446,41.3282,-72.8039,Eastern
2446,2446,2446,WALLINGFORD 5,2447,41.5128,-72.8002,Eastern
2447,2447,2447,WALLINGFORD 6,2448,41.3957,-72.8073,Eastern
2448,2448,2448,WALLINGFORD 7,2449,41.4276,-72.7632,Eastern
2449,2449,2449,WALLINGFORD 8,2450,41.545,-72.7938,Eastern
2450,2450,2450,WATERBURY 8,2451,41.6057,-73.0711,Eastern
2451,2451,2451,WATERBURY 9,2452,41.6168,-73.0617,Eastern
2452,2452,2452,WATERBURY 10,2453,41.5701,-73.0199,Eastern
2453,2453,2453,WATERBURY 11,2454,41.653,-73.0095,Eastern
2454,2454,2454,WATERBURY 12,2455,41.547,-73.0105,Eastern
2455,2455,2455,WATERBURY 13,2456,41.5338,-73.0327,Eastern
2456,2456,2456,WATERBURY 14,2457,41.5275,-73.0709,Eastern
2457,2457,2457,WEST HAVEN 1,2458,41.2575,-72.9716,Eastern
2458,2458,2458,WEST HAVEN 2,2459,41.2898,-72.9657,Eastern
2459,2459,2459,WEST HAVEN 3,2460,41.2521,-73.0111,Eastern
2460,2460,2460,WOLCOTT 3,2461,41.5824,-72.8906,Eastern
2461,2461,2461,WOLCOTT 4,2462,41.7114,-72.8696,Eastern
2462,2462,2462,GROTON 5,2463,41.3358,-71.9264,Eastern
2463,2463,2463,GROTON 6,2464,41.3071,-72.147,Eastern
2464,2464,2464,GROTON 7,2465,41.2591,-72.0323,Eastern
2465,2465,2465,JEWETT CITY 1,2466,41.5769,-71.8953,Eastern
2466,2466,2466,JEWETT CITY 2,2467,41.4731,-71.9712,Eastern
2467,2467,2467,JEWETT CITY 3,2468,41.5836,-72.0307,Eastern
2468,2468,2468,LEBANON 7,2469,41.6015,-72.2275,Eastern
2469,2469,2469,LEDYARD 1,2470,41.5163,-71.9692,Eastern
2470,2470,2470,LEDYARD 2,2471,41.5058,-72.0763,Eastern
2471,2471,2471,LEDYARD 3,2472,41.5126,-72.0187,Eastern
2472,2472,2472,MYSTIC 1,2473,41.4646,-72.0136,Eastern
2473,2473,2473,MYSTIC 2,2474,41.372,-71.928,Eastern
2474,2474,2474,NEW LONDON 3,2475,41.3925,-72.1161,Eastern
2475,2475,2475,NEW LONDON 4,2476,41.2992,-72.1168,Eastern
2476,2476,2476,NEW LONDON 5,2477,41.3648,-72.1581,Eastern
2477,2477,2477,NORTH STONINGTON,2478,41.459,-71.8384,Eastern
2478,2478,2478,NORWICH 4,2479,41.5667,-72.032,Eastern
2479,2479,2479,NORWICH 5,2480,41.682,-72.1587,Eastern
2480,2480,2480,NORWICH 6,2481,41.5773,-72.1107,Eastern
2481,2481,2481,OAKDALE 1,2482,41.4883,-72.1908,Eastern
2482,2482,2482,OLD LYME 1,2483,41.438,-72.3566,Eastern
2483,2483,2483,OLD LYME 2,2484,41.3788,-72.2913,Eastern
2484,2484,2484,OLD LYME 3,2485,41.4738,-72.3068,Eastern
2485,2485,2485,PAWCATUCK 1,2486,41.3796,-71.8096,Eastern
2486,2486,2486,PAWCATUCK 2,2487,41.344,-71.8401,Eastern
2487,2487,2487,UNCASVILLE 1,2488,41.4213,-72.1531,Eastern
2488,2488,2488,UNCASVILLE 2,2489,41.5135,-72.155,Eastern
2489,2489,2489,WATERFORD 1,2490,41.3396,-72.1455,Eastern
2490,2490,2490,COVENTRY 4,2491,41.7894,-72.3474,Eastern
2491,2491,2491,COVENTRY 5,2492,41.7736,-72.4118,Eastern
2492,2492,2492,ELLINGTON 1,2493,41.9145,-72.4195,Eastern
2493,2493,2493,ELLINGTON 2,2494,41.8867,-72.4386,Eastern
2494,2494,2494,ELLINGTON 3,2495,41.935,-72.3659,Eastern
2495,2495,2495,HEBRON 1,2496,41.65,-72.3343,Eastern
2496,2496,2496,HEBRON 2,2497,41.7189,-72.419,Eastern
2497,2497,2497,SOMERS 1,2498,41.9492,-72.4519,Eastern
2498,2498,2498,SOMERS 2,2499,42.0718,-72.4866,Eastern
2499,2499,2499,SOMERS 3,2500,41.9872,-72.4319,Eastern
2500,2500,2500,STAFFORD SPRINGS 1,2501,42.0851,-72.2799,Eastern
2501,2501,2501,STAFFORD SPRINGS 2,2502,41.9993,-72.2443,Eastern
2502,2502,2502,STAFFORD SPRINGS 3,2503,41.9898,-72.3004,Eastern
2503,2503,2503,STORRS MANSFIELD 1,2504,41.8243,-72.2766,Eastern
2504,2504,2504,STORRS MANSFIELD 2,2505,41.7126,-72.2817,Eastern
2505,2505,2505,STORRS MANSFIELD 3,2506,41.7525,-72.2796,Eastern
2506,2506,2506,TOLLAND,2507,41.9319,-72.2822,Eastern
2507,2507,2507,VERNON ROCKVILLE 1,2508,41.7772,-72.4835,Eastern
2508,2508,2508,VERNON ROCKVILLE 2,2509,41.7553,-72.4281,Eastern
2509,2509,2509,VERNON ROCKVILLE 3,2510,41.8584,-72.4496,Eastern
2510,2510,2510,VERNON ROCKVILLE 4,2511,41.8576,-72.4994,Eastern
2511,2511,2511,WILLIMANTIC 1,2512,41.702,-72.2371,Eastern
2512,2512,2512,WILLIMANTIC 2,2513,41.7292,-72.1785,Eastern
2513,2513,2513,WILLIMANTIC 3,2514,41.6844,-72.1984,Eastern
2514,2514,2514,WILLINGTON,2515,41.8343,-72.1398,Eastern
2515,2515,2515,ASHFORD 1,2516,41.8794,-72.114,Eastern
2516,2516,2516,ASHFORD 2,2517,41.8806,-72.1802,Eastern
2517,2517,2517,BROOKLYN 1,2518,41.7847,-71.8334,Eastern
2518,2518,2518,BROOKLYN 2,2519,41.8916,-71.9622,Eastern
2519,2519,2519,DANIELSON 1,2520,41.7464,-71.7477,Eastern
2520,2520,2520,DANIELSON 2,2521,41.7805,-71.9383,Eastern
2521,2521,2521,HAMPTON 7,2522,41.7776,-72.0914,Eastern
2522,2522,2522,MOOSUP,2523,41.7049,-71.7926,Eastern
2523,2523,2523,PLAINFIELD 4,2524,41.6383,-71.8908,Eastern
2524,2524,2524,PLAINFIELD 5,2525,41.6722,-71.9822,Eastern
2525,2525,2525,PLAINFIELD 6,2526,41.7326,-71.9072,Eastern
2526,2526,2526,POMFRET CENTER 1,2527,41.9628,-71.9562,Eastern
2527,2527,2527,POMFRET CENTER 2,2528,41.8676,-72.0334,Eastern
2528,2528,2528,PUTNAM 1,2529,41.8395,-71.8502,Eastern
2529,2529,2529,PUTNAM 2,2530,41.9787,-71.8584,Eastern
2530,2530,2530,THOMPSON 1,2531,41.9883,-71.7867,Eastern
2531,2531,2531,WOODSTOCK 4,2532,42.054,-72.0782,Eastern
2532,2532,2532,WOODSTOCK 5,2533,41.9996,-72.0541,Eastern
2533,2533,2533,NORWICH 7,2534,41.5423,-72.0354,Eastern
2534,2534,2534,MONROE 6,2535,41.3568,-73.1427,Eastern
2535,2535,2535,MERIDEN 6,2536,41.2896,-72.8169,Eastern
2536,2536,2536,BRIDGEPORT 10,2537,41.1957,-73.1311,Eastern
2537,2537,2537,MILFORD 18,2538,41.2103,-73.1141,Eastern
2538,2538,2538,EAST LYME,2539,41.4353,-72.2167,Eastern
2539,2539,2539,MILFORD 19,2540,41.2089,-73.0841,Eastern
2540,2540,2540,NEW MILFORD 4,2541,41.5828,-73.4469,Eastern
2541,2541,2541,FAIRFIELD 8,2542,41.1743,-73.2407,Eastern
2542,2542,2542,BRIDGEPORT 11,2543,41.1699,-73.2022,Eastern
2543,2543,2543,DAYVILLE 1,2544,41.8386,-71.908,Eastern
2544,2544,2544,EAST HAVEN 3,2545,41.2613,-72.9317,Eastern
2545,2545,2545,WINDSOR LOCKS 2,2546,41.8987,-72.6769,Eastern
2546,2546,2546,GROTON 8,2547,41.378,-72.0314,Eastern
2547,2547,2547,GROTON 9,2548,41.3461,-72.0429,Eastern
2548,2548,2548,DAYVILLE 2,2549,41.8696,-71.8797,Eastern
2549,2549,2549,PRESTON 1,2550,41.5466,-72.0626,Eastern
2550,2550,2550,GROTON 10,2551,41.3601,-72.0935,Eastern
2551,2551,2551,TORRINGTON 5,2552,41.7767,-73.1253,Eastern
2552,2552,2552,EAST HARTFORD 7,2553,41.7522,-72.6504,Eastern
2553,2553,2553,HARTFORD 13,2554,41.7615,-72.6668,Eastern
2554,2554,2554,UNCASVILLE 3,2555,41.4312,-72.1216,Eastern
2555,2555,2555,LEBANON 8,2556,41.5655,-72.2446,Eastern
2556,2556,2556,WALLINGFORD 9,2557,41.4639,-72.7444,Eastern
2557,2557,2557,NEW MILFORD 5,2558,41.6438,-73.5216,Eastern
2558,2558,2558,LEDYARD 4,2559,41.463,-71.9378,Eastern
2559,2559,2559,MONTVILLE,2560,41.4536,-72.1427,Eastern
2560,2560,2560,GROTON 11,2561,41.3336,-72.0736,Eastern
2561,2561,2561,STAMFORD 10,2562,41.0308,-73.5955,Eastern
2562,2562,2562,NEW MILFORD 6,2563,41.5829,-73.39,Eastern
2563,2563,2563,FALLS VILLAGE,2564,41.9679,-73.3953,Eastern
2564,2564,2564,SOUTHBURY 5,2565,41.4561,-73.3117,Eastern
2565,2565,2565,MIDDLETOWN 8,2566,41.5377,-72.5679,Eastern
2566,2566,2566,BRISTOL 16,2567,41.7948,-72.6274,Eastern
2567,2567,2567,NORWICH 8,2568,41.582,-72.12,Eastern
2568,2568,2568,WALLINGFORD 10,2569,41.4355,-72.8271,Eastern
2569,2569,2569,NEW MILFORD 7,2570,41.5951,-73.4165,Eastern
2570,2570,2570,MIDDLETOWN 9,2571,41.5797,-72.6055,Eastern
2571,2571,2571,MIDDLETOWN 10,2572,41.5357,-72.5942,Eastern
2572,2572,2572,BRIDGEPORT 12,2573,41.1665,-73.2103,Eastern
2573,2573,2573,DERBY 3,2574,41.3392,-73.1242,Eastern
2574,2574,2574,BRIDGEPORT 13,2575,41.1819,-73.1851,Eastern
2575,2575,2575,WATERBURY 15,2576,41.5462,-73.0685,Eastern
2576,2576,2576,SOMERS 4,2577,41.9334,-72.4664,Eastern
2577,2577,2577,MILFORD 20,2578,41.2243,-73.1284,Eastern
2578,2578,2578,WINDSOR LOCKS 3,2579,41.9263,-72.6138,Eastern
2579,2579,2579,DANBURY 9,2580,41.4079,-73.4242,Eastern
2580,2580,2580,NORWALK 12,2581,41.0774,-73.4186,Eastern
2581,2581,2581,GROTON 12,2582,41.3291,-72.0947,Eastern
2582,2582,2582,WEST HARTLAND,2583,41.9981,-73.0218,Eastern
2583,2583,2583,PRESTON 2,2584,41.5476,-72.0201,Eastern
2584,2584,2584,WALLINGFORD 11,2585,41.4259,-72.8278,Eastern
2585,2585,2585,STORRS MANSFIELD 4,2586,41.7702,-72.2317,Eastern
2586,2586,2586,WALLINGFORD 12,2587,41.4031,-72.8411,Eastern
2587,2587,2587,NORWICH 9,2588,41.5255,-72.1007,Eastern
2588,2588,2588,UNCASVILLE 4,2589,41.4772,-72.0961,Eastern
2589,2589,2589,TORRINGTON 6,2590,41.7523,-73.1151,Eastern
2590,2590,2590,HARTFORD 14,2591,41.7708,-72.6737,Eastern
2591,2591,2591,WINDSOR 9,2592,41.9539,-72.6765,Eastern
2592,2592,2592,WATERFORD 2,2593,41.3064,-72.1518,Eastern
2593,41012,41012,GULF OF MAINE 1,35001,44.392542,-67.528986,Eastern
2594,41013,41013,GULF OF MAINE 2,35002,43.943357,-68.770441,Eastern
2595,41014,41014,GULF OF MAINE 3,35003,43.498722,-69.978937,Eastern
2596,41015,41015,GULF OF MAINE 4,35004,42.873913,-70.45135,Eastern
2597,41016,41016,GULF OF MAINE 5,35005,42.177614,-69.847102,Eastern
2598,41017,41017,VINEYARD WIND 1,35006,40.967915,-70.70921,Eastern
2599,41018,41018,VINEYARD WIND 2,35007,40.701925,-70.481244,Eastern
2600,41019,41019,EQUINOR WIND,35008,40.830897,-70.70921,Eastern
2601,41020,41020,MAYFLOWER WIND,35009,40.764362,-70.599347,Eastern
2602,41021,41021,BAY STATE WIND,35010,40.992797,-70.846539,Eastern
2603,41022,41022,DEEPWATER WIND MA,35011,40.984504,-71.154157,Eastern
2604,41023,41023,DEEPWATER WIND RI,35012,40.984504,-71.154157,Eastern
2605,41024,41024,REVOLUTION WIND RI,35013,41.185314,-71.130811,Eastern
2606,41025,41025,REVOLUTION WIND CT,35014,41.185314,-71.130811,Eastern
2607,41026,41026,SOUTH FORK RI,35015,41.185314,-71.130811,Eastern
